TRANSACTION_ID,CUSTOMER_ID,TRANSACTION_DATE,PRODUCT_SKU,PRODUCT_DESCRIPTION,PRODUCT_CATEGORY,QUANTITY,AVG_PRICE,DELIVERY_CHARGES,COUPON_STATUS,COUPON_CODE,DISCOUNT_PCT,PAYMENT_METHOD,SHIPPING_PROVIDER,TRANSACTION_RATING,GROSS_REVENUE,NET_REVENUE
22808,16550,14/03/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC30,30,PayPal,Australia Post Express,4,119,83.3
37132,14646,31/08/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,6,Not Used,no,0,PayPal,Australia Post Express,4,357,357
19379,13370,2/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Not Used,no,0,PayPal,StarTrack Express,4,298,298
38312,18118,16/09/2024,GGOEGAAH034017,Google Men's Vintage Badge Tee Sage,Apparel,1,5.7,6,Used,SALE30,30,Credit Card,Australia Post Express,3,5.7,3.99
17468,15525,1/09/2024,GGOEGAEQ027914,Google Women's Short Sleeve Hero Tee White,Apparel,1,17.53,6.5,Not Used,no,0,PayPal,Australia Post Courier,1,17.53,17.53
32652,12427,14/07/2024,GGOEGOCD078399,Google Leather Perforated Journal,Notebooks & Journals,20,10.8,22.58,Not Used,no,0,Credit Card,Toll Priority,1,216,216
27787,14505,5/11/2024,GGOEGADB059214,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1,39.19,6,Not Used,no,0,Credit Card,Australia Post Courier,2,39.19,39.19
31039,17392,22/06/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Not Used,no,0,PayPal,Australia Post Courier,5,149,149
35093,17555,8/09/2024,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,10,10.39,15.72,Used,EXTRA20,20,Debit Card,Toll Priority,4,103.9,83.12
24752,15032,4/04/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used,ELEC10,10,Credit Card,Australia Post Courier,3,149,134.1
42568,15358,11/04/2024,GGOEGAAJ032613,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,4.75,6,Used,SALE20,20,PayPal,Australia Post Express,2,4.75,3.8
42089,12472,30/10/2024,GGOEAKDH019899,Windup Android,Lifestyle,15,3.19,27.62,Not Used,no,0,PayPal,Toll Priority,3,47.85,47.85
46581,17230,12/12/2024,GGOEGAEH090615,Google Tee Green,Apparel,1,17.93,6.5,Used,SALE30,30,Venmo,Australia Post Courier,2,17.93,12.551
33850,17368,27/07/2024,GGOEAAAB034815,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Not Used,no,0,Credit Card,Australia Post Express,3,15.99,15.99
46031,15311,12/07/2024,GGOEAKDH019899,Windup Android,Lifestyle,1,4.07,6,Used,EXTRA30,30,Credit Card,Australia Post Courier,3,4.07,2.849
38674,17722,21/09/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6,Used,ELEC30,30,Credit Card,Australia Post Courier,2,79,55.3
38247,14696,15/09/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,5,2.99,6,Not Used,no,0,Credit Card,Australia Post Courier,2,14.95,14.95
27388,17372,5/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,Credit Card,Australia Post Express,5,119,95.2
27778,17618,5/11/2024,GGOEGOAB015899,Rainbow Stylus Pen,Office,5,1.5,6,Used,OFF20,20,Credit Card,StarTrack Express,3,7.5,6
47317,15719,18/12/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,202.84,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2,202.84,202.84
46422,17863,12/11/2024,GGOEAFKA087499,Android Small Removable Sticker Sheet,Accessories,1,2.44,6.5,Used,ACC30,30,Credit Card,Australia Post Courier,2,2.44,1.708
38949,17602,25/09/2024,GGOEGOAQ020099,Four Color Retractable Pen,Office,1,2.99,12.99,Not Used,no,0,Credit Card,CouriersPlease,4,2.99,2.99
45951,14587,12/07/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,355.74,6.5,Not Used,no,0,Venmo,Australia Post Express,3,355.74,355.74
35085,17555,8/09/2024,GGOEGAAJ059116,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,6,Used,SALE20,20,PayPal,Australia Post Courier,1,8.8,7.04
28137,14565,16/05/2024,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,1,10.63,6,Used,SALE20,20,Credit Card,Australia Post Express,1,10.63,8.504
39301,17771,28/09/2024,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,12.99,Not Used,no,0,PayPal,CouriersPlease,3,10.99,10.99
38407,13263,18/09/2024,GGOEGGOA017399,Maze Pen,Office,2,0.79,6,Not Used,no,0,PayPal,Australia Post Courier,4,1.58,1.58
43349,15549,14/11/2024,GGOEYFKQ020699,YouTube Custom Decals,Office,4,0.4,6.5,Not Used,no,0,Credit Card,StarTrack Express,3,1.6,1.6
27090,14800,5/02/2024,GGOEGAEB084515,BLM Sweatshirt,Apparel,2,33.59,6,Used,SALE20,20,Credit Card,Australia Post Courier,3,67.18,53.744
28181,17303,16/05/2024,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,2,19.99,6,Used,SALE20,20,Credit Card,Australia Post Courier,2,39.98,31.984
34229,13081,31/07/2024,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6,Used,SALE10,10,Credit Card,Australia Post Courier,3,7.6,6.84
36463,15311,24/08/2024,GGOEGAAJ057013,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1,13.2,6,Used,SALE20,20,PayPal,StarTrack Express,2,13.2,10.56
39035,14572,26/09/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,6,Not Used,no,0,PayPal,StarTrack Express,3,199,199
33328,13089,21/07/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,12.99,Used,ELEC10,10,Credit Card,CouriersPlease,5,238,214.2
23847,13769,22/03/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,PayPal,StarTrack Express,4,119,119
45385,14006,12/02/2024,GGOEGAXB089229,Google Trike Tee Black,Apparel,1,16.3,6.5,Used,SALE30,30,PayPal,Australia Post Express,2,16.3,11.41
19532,14680,2/02/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used,ELEC20,20,PayPal,Australia Post Express,4,149,119.2
36251,16353,22/08/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,Venmo,Australia Post Express,2,119,95.2
48168,13911,27/12/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,121.3,6.5,Used,ELEC30,30,Debit Card,Australia Post Express,3,242.6,169.82
38399,14415,18/09/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Not Used,no,0,PayPal,StarTrack Express,5,119,119
32071,15312,7/07/2024,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,1,13.99,6,Used,NJ10,10,Credit Card,Australia Post Express,3,13.99,12.591
37341,14099,9/04/2024,GGOEGAEJ028015,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,5.1,6,Used,SALE30,30,Debit Card,Australia Post Express,1,5.1,3.57
31166,12600,24/06/2024,GGOEGAXQ067155,Google Toddler Short Sleeve Tee White,Apparel,1,16.99,6,Used,SALE30,30,PayPal,Australia Post Express,1,16.99,11.893
28894,13178,25/05/2024,GGOEGOGA016299,Grip Highlighter Pen 3 Pack,Office,1,2.79,6,Not Used,no,0,Credit Card,StarTrack Express,1,2.79,2.79
27817,14505,5/11/2024,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6,Used,SALE20,20,Venmo,StarTrack Express,3,10.99,8.792
26573,12748,27/04/2024,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,138,12.99,6,Used,EXTRA10,10,Credit Card,Australia Post Express,5,1792.62,1613.358
47809,17929,21/12/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,Used,ELEC30,30,Credit Card,Australia Post Courier,3,151.88,106.316
30418,16470,14/06/2024,GGOEGAYB068026,Google Youth Baseball Raglan Heather/Black,Apparel,1,19.99,6,Used,SALE30,30,PayPal,Australia Post Express,3,19.99,13.993
25116,13370,4/08/2024,GGOEAAAL081117,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1,13.99,6.5,Used,SALE10,10,Credit Card,StarTrack Express,1,13.99,12.591
22694,15882,13/03/2024,GGOEGOLC014299,Google Metallic Notebook Set,Office,25,5.99,294,Used,OFF30,30,Debit Card,Toll Priority,2,149.75,104.825
36379,17841,23/08/2024,GGOEAAAB081015,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1,15.99,6,Not Used,no,0,Credit Card,Australia Post Courier,1,15.99,15.99
36748,14085,27/08/2024,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1,44.79,6.5,Used,SALE20,20,PayPal,Australia Post Courier,3,44.79,35.832
18307,18041,19/01/2024,GGOEGOXQ016399,Badge Holder,Office,1,2.05,6.5,Used,OFF10,10,Credit Card,Australia Post Courier,4,2.05,1.845
44150,17920,21/11/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,PayPal,Australia Post Express,5,119,119
44443,13148,24/11/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,79,6.5,Used,ELEC20,20,Credit Card,Australia Post Courier,5,395,316
20728,17059,18/02/2024,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,1,2.99,6.5,Not Used,no,0,Credit Card,Australia Post Courier,3,2.99,2.99
24410,16081,29/03/2024,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,2,15.19,6.5,Used,EXTRA30,30,Credit Card,StarTrack Express,3,30.38,21.266
33486,14653,23/07/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC10,10,Venmo,Australia Post Express,5,119,107.1
31700,14472,7/01/2024,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,20,5.99,6,Used,OFF10,10,Credit Card,Australia Post Express,4,119.8,107.82
40817,14541,16/10/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Not Used,no,0,PayPal,Australia Post Courier,3,149,149
25303,15660,4/11/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Used,ELEC10,10,Credit Card,Australia Post Courier,4,149,134.1
40205,14224,10/09/2024,GGOEGAAJ032617,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,6,13.29,12.99,Used,SALE10,10,Credit Card,CouriersPlease,1,79.74,71.766
16903,17850,1/03/2024,GGOEGDHG082499,Google 25 oz Clear Stainless Steel Bottle,Google,3,11.54,35.3,Used,ELEC10,10,Credit Card,Toll Priority,2,34.62,31.158
45347,16779,12/01/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,121.3,12.48,Not Used,no,0,Credit Card,CouriersPlease,2,242.6,242.6
30075,15456,6/11/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.99,6,Not Used,no,0,PayPal,Australia Post Express,3,2.99,2.99
24166,13267,27/03/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6.5,Used,ELEC30,30,Credit Card,Australia Post Courier,2,298,208.6
29942,16134,6/09/2024,GGOEGADB056715,Men's Softshell Jacket Black/Grey,Apparel,1,79.19,12.99,Used,SALE30,30,Debit Card,CouriersPlease,2,79.19,55.433
16799,16029,1/02/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Not Used,no,0,Credit Card,Australia Post Courier,4,245.54,245.54
26449,15723,26/04/2024,GGOEGAWH061353,Google Onesie Green,Apparel,1,23.99,6,Used,SALE10,10,PayPal,StarTrack Express,1,23.99,21.591
21105,12748,22/02/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Not Used,no,0,PayPal,StarTrack Express,5,149,149
26098,17841,21/04/2024,GGOEADHH015499,Android 24 oz Contigo Bottle,Drinkware,30,13.43,75.54,Not Used,no,0,Credit Card,Toll Priority,1,402.9,402.9
23885,15061,23/03/2024,GGOEGAAL010614,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13.59,6.5,Used,SALE30,30,Credit Card,Australia Post Express,2,13.59,9.513
24047,17591,25/03/2024,GGOEGHGR019499,Google Sunglasses,Lifestyle,1,2.8,6.5,Used,EXTRA30,30,Credit Card,Australia Post Courier,3,2.8,1.96
32389,17340,7/11/2024,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,2.8,6,Used,EXTRA10,10,PayPal,Australia Post Courier,3,2.8,2.52
19401,16883,2/01/2024,GGOEGADB059614,Google Men's Quilted Insulated Vest Black,Apparel,1,59.99,13.78,Used,SALE20,20,Credit Card,CouriersPlease,3,59.99,47.992
22428,15078,3/08/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Not Used,no,0,Debit Card,Australia Post Courier,3,119,119
39753,13969,10/04/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,10,2.99,6,Not Used,no,0,Credit Card,Australia Post Courier,3,29.9,29.9
19669,16477,2/04/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119,6.5,Used,ELEC20,20,PayPal,StarTrack Express,5,476,380.8
36604,15171,25/08/2024,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,2,4.8,6,Used,SALE20,20,PayPal,Australia Post Express,1,9.6,7.68
47539,13581,19/12/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,Not Used,no,0,PayPal,StarTrack Express,4,151.88,151.88
32660,14085,14/07/2024,GGOEGBRC021399,Yoga Mat Blue,Lifestyle,1,9.2,6,Used,EXTRA10,10,Credit Card,Australia Post Courier,2,9.2,8.28
29658,16782,6/05/2024,GGOEAAEJ035714,Android Men's Vintage Tank,Apparel,1,11.75,6,Used,SALE30,30,Credit Card,Australia Post Express,1,11.75,8.225
39147,14779,27/09/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,6,2.8,33.04,Used,EXTRA30,30,Credit Card,Toll Priority,3,16.8,11.76
26187,17530,21/04/2024,GGOEGAWQ062953,Google Baby Essentials Set,Apparel,1,27.19,6,Not Used,no,0,Credit Card,Australia Post Courier,2,27.19,27.19
28594,16558,22/05/2024,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,6.99,6,Used,WEMP20,20,PayPal,StarTrack Express,4,6.99,5.592
26014,15329,19/04/2024,GGOEADHH055999,22 oz Android Bottle,Bottles,7,2.39,12.48,Used,BT10,10,PayPal,CouriersPlease,4,16.73,15.057
35385,13451,8/11/2024,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6,Used,SALE20,20,PayPal,StarTrack Express,4,7.6,6.08
17901,12947,15/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,Used,ELEC10,10,Credit Card,Australia Post Courier,5,153.71,138.339
43925,15365,20/11/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,PayPal,Australia Post Courier,3,119,95.2
24189,15628,27/03/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC30,30,Debit Card,Australia Post Courier,5,119,83.3
23134,17812,17/03/2024,GGOEGAYQ069024,Google Youth Short Sleeve Tee White,Apparel,1,15.19,6.5,Used,SALE30,30,Venmo,Australia Post Courier,2,15.19,10.633
33926,15719,27/07/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Used,ELEC10,10,PayPal,Australia Post Courier,3,79,71.1
35541,17811,14/08/2024,GGOEGAFB035814,Google Men's  Zip Hoodie,Apparel,1,44.79,6,Used,SALE20,20,PayPal,Australia Post Express,3,44.79,35.832
21064,15808,22/02/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.5,Not Used,no,0,Credit Card,Australia Post Courier,5,149,149
21258,16402,24/02/2024,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,8,15.99,64.01,Not Used,no,0,Credit Card,Toll Priority,1,127.92,127.92
42562,15358,11/04/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,6,Not Used,no,0,Credit Card,Australia Post Express,5,298,298
33043,17975,18/07/2024,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,1,2.79,12.99,Used,EXTRA10,10,Debit Card,CouriersPlease,3,2.79,2.511
40666,18161,13/10/2024,GGOEGAAJ032617,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,2,13.29,6,Not Used,no,0,Credit Card,Australia Post Courier,2,26.58,26.58
33275,12921,20/07/2024,GGOEGALB034115,Google Women's Vintage Hero Tee Black,Apparel,1,4.56,6,Used,SALE10,10,PayPal,StarTrack Express,2,4.56,4.104
34593,12501,8/03/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used,ELEC20,20,Credit Card,Australia Post Courier,5,149,119.2
38469,12451,19/09/2024,GGOEGALB036513,Google Women's Scoop Neck Tee Black,Apparel,1,6,6,Not Used,no,0,Credit Card,Australia Post Express,3,6,6
29153,14415,30/05/2024,GGOEGBMJ013399,Sport Bag,Bags,2,4.99,6,Not Used,no,0,PayPal,Australia Post Express,2,9.98,9.98
17897,12947,14/01/2024,GGOEGOAC016199,Executive Twist Ballpoint Pen,Office,1,8.24,6.5,Used,OFF10,10,PayPal,Australia Post Express,2,8.24,7.416
18784,14449,25/01/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Used,ELEC10,10,Credit Card,Australia Post Courier,4,245.54,220.986
16961,16218,1/03/2024,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,2,7.42,6.5,Used,EXTRA10,10,Credit Card,Australia Post Express,3,14.84,13.356
24178,13050,27/03/2024,GGOEGFAQ016699,Bottle Opener Clip,Drinkware,1,3.5,14.41,Not Used,no,0,Credit Card,CouriersPlease,2,3.5,3.5
45825,14850,12/06/2024,GGOEGAEL091313,Google Crew Sweater Navy,Apparel,1,42.39,19.99,Used,SALE30,30,Credit Card,Toll Priority,3,42.39,29.673
24027,16775,24/03/2024,GGOEYAEJ029015,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6.5,Used,SALE30,30,Credit Card,Australia Post Courier,1,15.19,10.633
29443,12867,6/02/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,12.99,Used,ELEC30,30,Credit Card,CouriersPlease,4,238,166.6
37579,18069,9/06/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Not Used,no,0,PayPal,Australia Post Express,3,79,79
19615,13013,2/03/2024,GGOEGATB060413,Google Women's Quilted Insulated Vest Black,Apparel,1,59.99,35.96,Not Used,no,0,PayPal,Toll Priority,1,59.99,59.99
28336,15311,18/05/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.99,6,Not Used,no,0,Credit Card,Australia Post Express,4,2.99,2.99
41509,12471,23/10/2024,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1,1.59,6,Used,OFF10,10,Credit Card,Australia Post Express,3,1.59,1.431
26031,15596,20/04/2024,GGOEGFKQ020799,Google Doodle Decal,Office,5,2.39,12.99,Used,OFF10,10,Credit Card,CouriersPlease,2,11.95,10.755
25285,15694,4/11/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.5,Used,ELEC10,10,Venmo,Australia Post Courier,3,149,134.1
46457,14233,12/11/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,Used,ELEC30,30,Credit Card,Australia Post Courier,4,121.3,84.91
47640,13208,20/12/2024,GGOEGAEB091116,Google Zip Hoodie Black,Apparel,1,48.92,12.99,Used,SALE30,30,Venmo,CouriersPlease,2,48.92,34.244
41825,17515,26/10/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2,199,6,Used,NE10,10,Debit Card,Australia Post Express,4,398,358.2
29349,17841,6/01/2024,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1,11.19,6,Used,SALE30,30,Debit Card,Australia Post Courier,3,11.19,7.833
40145,17611,10/09/2024,GGOEGAEJ030815,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,20.99,6,Used,SALE10,10,Credit Card,Australia Post Express,1,20.99,18.891
29950,17551,6/09/2024,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,50,2,12.48,Not Used,no,0,Credit Card,CouriersPlease,3,100,100
26798,14107,30/04/2024,GGOEYAQB073213,YouTube Women's Fleece Hoodie Black,Apparel,1,31.35,6,Used,SALE10,10,Credit Card,Australia Post Express,2,31.35,28.215
28442,14625,19/05/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,Credit Card,StarTrack Express,2,119,95.2
48269,14810,28/12/2024,GGOEGDHT087199,Google Thermal Bottle Yellow,Drinkware,1,19.56,19.99,Used,EXTRA30,30,PayPal,Toll Priority,2,19.56,13.692
47481,12662,19/12/2024,GGOEGAEQ027917,Google Women's Short Sleeve Hero Tee White,Apparel,1,3.47,6.5,Used,SALE30,30,PayPal,StarTrack Express,2,3.47,2.429
38473,12451,19/09/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Not Used,no,0,Debit Card,Australia Post Courier,4,238,238
27416,16367,5/06/2024,GGOEGOCC017599,Recycled Paper Journal Set,Office,1,3.19,6,Used,OFF20,20,Credit Card,StarTrack Express,4,3.19,2.552
29515,13496,6/03/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,10,3.5,6,Not Used,no,0,Venmo,Australia Post Express,3,35,35
36490,17338,24/08/2024,GGOEGOCB017499,Leatherette Journal,Office,1,7.69,6,Not Used,no,0,PayPal,Australia Post Courier,3,7.69,7.69
47250,16684,17/12/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,121.3,12.99,Used,ELEC30,30,PayPal,CouriersPlease,5,121.3,84.91
37528,13634,9/06/2024,GGOEGBMJ013399,Sport Bag,Bags,6,4.99,6,Used,AIO30,30,Credit Card,Australia Post Courier,3,29.94,20.958
30445,18055,15/06/2024,GGOEGAWQ062953,Google Baby Essentials Set,Apparel,3,27.19,40.25,Not Used,no,0,Credit Card,Toll Priority,2,81.57,81.57
28903,13178,25/05/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Not Used,no,0,PayPal,Australia Post Express,4,238,238
26932,17220,5/01/2024,GGOEGDHG014499,Google Infuser-Top Water Bottle,Drinkware,25,9.99,6,Not Used,no,0,Credit Card,Australia Post Courier,3,249.75,249.75
17712,17841,1/12/2024,GGOEA0CH077599,Android Hard Cover Journal,Notebooks & Journals,5,15.46,57.74,Used,NJ10,10,Venmo,Toll Priority,3,77.3,69.57
26128,14713,21/04/2024,GGOEGBJR018199,Reusable Shopping Bag,Bags,2,2.8,6,Not Used,no,0,Credit Card,Australia Post Courier,2,5.6,5.6
29572,17449,6/04/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.39,6,Not Used,no,0,Credit Card,Australia Post Courier,5,2.39,2.39
26520,12748,26/04/2024,GGOEAHPJ074410,Android Twill Cap,Apparel,1,8.79,6,Used,SALE10,10,Credit Card,Australia Post Courier,1,8.79,7.911
16755,15311,1/02/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,Used,ELEC10,10,PayPal,Australia Post Express,5,122.77,110.493
45888,14606,12/06/2024,GGOEYAWQ089749,YouTube Kids Onesie White,Apparel,5,26.49,6,Used,SALE30,30,Credit Card,Australia Post Courier,3,132.45,92.715
22401,17596,3/08/2024,GGOEGHPB071610,Google Twill Cap,Apparel,1,10.99,6.5,Not Used,no,0,Credit Card,Australia Post Express,4,10.99,10.99
22154,15039,3/06/2024,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,1,3.99,6.5,Not Used,no,0,PayPal,Australia Post Express,2,3.99,3.99
37521,13048,9/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,Credit Card,StarTrack Express,4,119,83.3
17354,14729,1/08/2024,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,1,2.05,6.5,Used,EXTRA10,10,Debit Card,Australia Post Courier,3,2.05,1.845
19487,16891,2/02/2024,GGOEGAAJ032314,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18.99,6.5,Used,SALE20,20,PayPal,Australia Post Express,3,18.99,15.192
29006,14298,27/05/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3,149,6,Used,ELEC20,20,PayPal,Australia Post Express,4,447,357.6
35094,17555,8/09/2024,GGOEGAAJ032817,Google Men's Long & Lean Tee Charcoal,Apparel,3,6,6,Not Used,no,0,Credit Card,StarTrack Express,1,18,18
41676,16222,25/10/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC10,10,PayPal,StarTrack Express,4,119,107.1
29785,14527,6/07/2024,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,4,1.99,19.99,Used,OFF30,30,Credit Card,Toll Priority,3,7.96,5.572
45030,15738,28/11/2024,GGOEGOCL087799,Google Large Standard Journal Navy,Office,1,12.79,6.5,Used,OFF20,20,Credit Card,Australia Post Express,3,12.79,10.232
24674,17341,4/03/2024,GGOEGOAR021999,Color Changing Grip Pen,Office,25,1.5,6.5,Not Used,no,0,Debit Card,Australia Post Courier,2,37.5,37.5
34269,13081,31/07/2024,GGOEGAAC035015,Google Men's Bayside Graphic Tee,Apparel,1,15.99,6,Used,SALE10,10,Credit Card,Australia Post Courier,1,15.99,14.391
40807,12935,16/10/2024,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,6.99,324,Not Used,no,0,Credit Card,Toll Priority,3,6.99,6.99
18453,13305,20/01/2024,GGOEYAFB073117,YouTube Men's Fleece Hoodie Black,Apparel,1,57.76,6.5,Used,SALE10,10,Debit Card,Australia Post Express,2,57.76,51.984
24164,13267,27/03/2024,GGOEGOAB012999,Ballpoint Pen & Matching Tube Case,Office,2,5.99,75,Used,OFF30,30,PayPal,Toll Priority,2,11.98,8.386
